product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Very Good,super mobile,Rayadurg,4 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,Realme c55good mobile phone,Gurugram,5 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Best in the market!,Excellent,Parassala,6 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Worst experience ever!,Sound quality is not good,Agra,6 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Could be way better,Mobile is working slow at sometimes try to take antother model or mobile,East Godavari,6 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Su nice product,Mumbai,6 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,Nice,Chennai,6 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Really Nice,Good,Bhadrak District,7 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,SuparbReally nice handset,New Town,8 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Decent product,Nice camera,Mumbai,8 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Best in the market!,Super,Theni District,8 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Best in the market!,Good,Biswanath District,9 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Great product,Good,Hyderabad,10 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Nice phone with very low price..,Sagalee,10 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Nice,Good luck,Mayurbhanj District,11 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Perfect product!,Wow Nice Phone,Uttar Dinajpur,11 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,Beast,Hisar,11 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Value of money,Visakhapatnam,11 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Could be way better,Camera not good,Appakudal,12 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Very good,Lahar,12 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,Awesome 😎,Birbhum,12 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Excellent,Harraiya,12 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Best in the market!,Very good,Bambolim,12 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Great product,It's good product.,Visakhapatnam,13 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Good product in this price with good camera quality 😉,Khatauli,13 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,"Best phone in this segment, processor is also very fast, easy to handle and in operation, I recommend this phone",Sri Ganganagar,14 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,It's very nice gadgets,Dhanbad District,14 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Highly recommended,Exllent,Vizianagaram District,14 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,One of the best phone,Hugli District,14 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Fair,Product is good,Agartala,15 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Delightful,Good phone,Palghar District,15 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Very nice super good,Ahmedabad,16 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Very very very very Nice,Karimganj District,16 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Super!,Good,North Twenty Four Parganas District,16 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Worth the money,Awesome 👍 mind blowing,Dibrugarh District,16 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Really Nice,Super,Purba Medinipur District,17 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Simply awesome,Good phone,New Delhi,17 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Pretty good,Nice,Yadgir,17 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,"Good camera quality both front and back, Light weight, Smooth Touch 🔥🔥🔥",Khammam District,17 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Best phon ever minimum amount,Pune,17 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Highly recommended,Good,Gurugram,18 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Best under price category,Rati Ka Nagla Industrial Area,19 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Could be way better,It's good but not for heavy gaming and heavy uses,West Garo Hills District,19 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Highly recommended,Very good product,Bengaluru,19 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Good,Kolkata,19 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Decent product,Not appreciate item,Baleshwar,20 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,"Very good product,we love it",Jagatsinghapur District,20 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Nice hi,Gaya,20 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Mobiles good,Nalgonda,20 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,Good 👍,Jajapur District,21 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Best in the market!,Nice Product,Ranipettai,22 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Highly recommended,Supar,Agra,23 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Pretty good,Not bad,Karjan,23 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,Very good,Chennai,23 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Highly recommended,Very nice,Mangaluru,23 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Delightful,Some times Phone hanging... camera quality is good,Hyderabad,23 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Must buy!,Osm,Bankura District,24 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Super!,Osam,Purba Bardhaman District,24 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Just okay,Good,Rajahmundry,24 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Perfect product!,value for money,Bhubaneswar,24 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Very Good,It's a good phone and budget friendly. I gifted it to my cousin's sister. She is happy to have this phone.,Prayagraj,25 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Very poor,Falthu item,Hyderabad,25 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Perfect product!,Nice mobile 📲 6-64,Siddipet,25 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Good,West Khasi Hills District,25 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,Good,Miryalaguda,26 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Fabulous!,Very good,Barrackpore,26 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Slightly disappointed,"Bug fixed issue,Memory full by other storage",Raigarh District,26 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Perfect product!,"Good product for this price, parents are using it and they are quite happy",Coimbatore,26 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,good,Bankura District,26 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,Very good,Kolkata,27 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Good quality product,Good for the segment,Idukki District,27 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Nice product,So exactly 💯 and mind blowing up for realme,Vaishali District,28 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Nice,I like this mobile,Kolkata,28 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Good phone,Chanchal,28 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Nice Product.,North Twenty Four Parganas District,28 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Nice product,The is fine but the camera is not up to the point and rest is fine but delivery was was super fast,Patna,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Super!,Good,Santir Bazaar,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Delightful,So good,Hyderabad,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,I have taken it for my mother its very good phone in this range. My mom also. loved it.,Raipur,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Terrible product,Camera quality very bad,Pareo,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Awesome,Good product,Manoharpur,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,Nice looking beautiful ❤️❤️ realmi c55 Iam soo happy 😁😁😁😁 velu for money,Thrissur,29 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,nice,Visakhapatnam,30 days ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Expected a better product,"Looks,the dimensions and display of the phone are good. However, the sound quality is very poor. I am not sure if it is with this particular piece or with this model itself. Very disappointed.",Secunderabad,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Mind-blowing,Ballia District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Decent product,Ok,Hyderabad,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,This is very comfortable for me.,Jhargram,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Simply awesome,I like it realme,Samba District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Awesome,Mobile All performance good 👍.,Madhubani,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Super!,Best mobile 🤳 📱 👌,Delhi Division,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Not good,Not smooth performance. Camera is worst....,North 24 Parganas,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Unsatisfactory,Working very slowly.,Subarnapur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Awesome product,Bardhaman,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth every penny,Very good nice product Im so happy thanksu Flipkart,Gorakhpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Good performance,New Delhi,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Nice product,11999 best carma for photo,Udhampur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Good and best phone according to price range,Allahabad District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,Value of money 💰.....Good performance 💯%specified,Supaul District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,It is a good phone,Banapur,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Does the job,Not so good,Srinagar,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Awesomeness,Ganjimutt,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Wonderful,Nice products 👍,Sultanpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Wonderful,Good,Kim,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Pretty good,Good,Bengaluru,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific,Superb,Lucknow,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",2,Slightly disappointed,Not worth the money,Indore,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Good product thnks Flipkart,Joynagor,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Very Good,Super,Bhojpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Excellent 👍,Nabarangapur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Nice product,Nice looking and performances,Fatehpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Must buy!,Very nice mobile 📲,Hazaribagh District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Really Nice,Very good value of money,Dhanbad,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Worth the money,Performance very best but Golden colour is ...,Balapur,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Does the job,Very Nice Phone ❤️ ...,Giridih,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Nice phone,Muzaffarpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Performance is good,Garhwa District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Wonderful,Good,Bengaluru,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Wonderful,Good,Afzalgarh,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Unsatisfactory,Bad experience  voice call brake in every call,Roorkee,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Super!,Ok,Kelamangalam,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,No good product 😞,Darbhanga,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,Super pick,Dakshin Dinajpur District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Not recommended at all,After 15 day mobile use no network coverage and mobile is heated,Raigarh,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Worth the money,Nice Camera 📸🤳,North Twenty Four Parganas District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Classy product,Best quality phone,Indapur Midc,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Fair,Good,Jagtial,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Value-for-money,"Overall good product according to me ,u can go for it..",Hajipur,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",4,Good quality product,Not bad,Hyderabad,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Wonderful,Nice phone,Vidisha,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Great product,It's Cool,Kothamangalam,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth the money,"Very good phone in this segment......,..........,.",Rohtas District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Worth the money,Nyc phone 👍👍,Satghara,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",3,Nice,Camera quality good 👍 but sound speaker is not good 👎,Bengaluru,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Awesome,"Wow , lovely 🤩🌹 thanks",Berhampore,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Perfect product!,Buy this productBattery was good performanceMobile is good,Bhadrak,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Unsatisfactory,Very bad phone,Danga,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",1,Very poor,Very Bad,Siliguri,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Great product,Nice phone 📱 love it,Sadaura,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Just wow!,Very nice product,East Godavari District,1 month ago,0,0
MOBGNBYJ3GSGXWYQ,"realme C55 (Rainforest, 64 GB)","13,999",14,"11,999",5,Excellent,It's good one👍,Ahmadabad District,1 month ago,0,0
